Video,mos_j,sos_j,ref,name,bitladder,resolution,bitrate,orientation,framerate,content_name,height,width
f9f34718f20b1638f4a330a6e532b671,36.02170936384303,3.050751881988309,0,360p_0.2M_#Files_Dec3_IMG_6196_13_23.mp4,360p_0.2M_,360p,0.2M,Landscape,29.97,Files_Dec3_IMG_6196_13_23.mp4,360,640
ee3b59246ac89dcc08357942f730f91d,36.03967657757306,2.652725449641032,0,720p_0.5M_#Files_Nov8_IMG_6183_18_28.mp4,720p_0.5M_,720p,0.5M,Landscape,59.94,Files_Nov8_IMG_6183_18_28.mp4,720,1280
ed1921496e3f5d817b41930f4842e29f,36.04559513251712,2.982879972724968,0,360p_0.2M_#Files_Oct30_IMG_5433_0_4.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_5433_0_4.mp4,640,360
873358e8047c7f294d9ce4d88b0b83c2,36.0576579258718,2.889715452739053,0,360p_0.2M_#Files_Oct30_IMG_3932_10_20.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_3932_10_20.mp4,640,360
de50aec4545837997a3f333c538767db,36.07745167109641,3.020458981067208,0,360p_0.2M_#Files_Dec19_PXL_20231213_044112375_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_044112375_0_9.mp4,640,360
87a33f694c072b463086cac4363276ca,36.080570479918016,2.6590796219492456,0,360p_0.2M_#Files_Dec11_IMG_0889_0_7.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec11_IMG_0889_0_7.mp4,360,640
923fe6568fb9ba5aa97611ac834bc969,36.09171958815767,3.3413269956262552,0,360p_0.2M_#Files_Nov12_20220903_193905000_iOS_5_15.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov12_20220903_193905000_iOS_5_15.mp4,640,360
86c6895c636057c66152644e7853b518,36.09178996192888,2.911455036553919,0,1080p_0.5M_#Files_Nov4_PXL_20230301_035908209_6_16.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Nov4_PXL_20230301_035908209_6_16.mp4,1080,1920
9a70f251789c705d183fffbd4e682460,36.09622631988545,3.3102947723018423,0,360p_0.2M_#Files_Nov8_IMG_3443_22_32.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov8_IMG_3443_22_32.mp4,360,640
a81acf19ccc941ad742c610e59e280a5,36.10180367282164,2.47596415893935,0,720p_0.5M_#Files_Nov8_IMG_4496_6_16.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Nov8_IMG_4496_6_16.mp4,1280,720
e4e8c2b1e315692859b97942cd4c8794,36.11256571092411,3.023664185057945,0,1080p_0.5M_#Files_Oct30_IMG_4020_4_14.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,Files_Oct30_IMG_4020_4_14.mp4,1080,1920
1c0744503e22e95484ae0652c5009883,36.1283288599554,2.509046316657292,0,360p_0.2M_#Files_Nov6_IMG_5746_0_8.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov6_IMG_5746_0_8.mp4,360,640
2ec3c85a422d96002ee0a3f9f162b587,36.13507296752524,2.4895455983832817,0,360p_0.2M_#Files_Oct30_IMG_0834 2023-10-24 04_0_7.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Oct30_IMG_0834 2023-10-24 04_0_7.mp4,360,640
87a03f49e35d8d51807a731c198d3aff,36.13820093860981,3.733827633023128,0,360p_0.2M_#Files_Nov29_IMG_6583_4_14.mp4,360p_0.2M_,360p,0.2M,Landscape,59.652,Files_Nov29_IMG_6583_4_14.mp4,360,640
917a988a5cc4ad86aa3eaaa6956e4833,36.151147904231394,3.389131994715844,0,720p_0.5M_#Files_Nov4_PXL_20230209_043613659_0_4.mp4,720p_0.5M_,720p,0.5M,Landscape,30.049,Files_Nov4_PXL_20230209_043613659_0_4.mp4,720,1280
974f88509ef8baf869140033d564ec4c,36.17366221309727,4.108854154262862,0,720p_0.5M_#Files_Nov4_IMG_5936_0_4.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,Files_Nov4_IMG_5936_0_4.mp4,720,1280
28a11367181436dbc822e7d46b8d899f,36.18118516348099,3.1872187129812333,0,360p_0.2M_#Files_Nov12_IMG_0360 2_4_14.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov12_IMG_0360 2_4_14.mp4,640,360
d9fe1b2edabf225f12162616f79e4ec8,36.220315016553926,3.477281296513932,0,360p_0.2M_#Files_Dec19_PXL_20231213_140012782_27_37.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_140012782_27_37.mp4,640,360
1d8901b862ff4b7518a0672b0ddc88f0,36.22176170490452,3.1618614219895043,0,1080p_0.5M_#Files_Nov9_PXL_20231028_072308598_4_14.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Nov9_PXL_20231028_072308598_4_14.mp4,1080,1920
1384d1865be59982e067b6ba512ee890,36.23527108632359,2.8128610796281373,0,360p_0.2M_#Files_Dec21_IMG_1187_0_8.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec21_IMG_1187_0_8.mp4,360,640
868a1349ad9b490022efcafcd962a66a,36.24063380243815,2.600906879760781,0,360p_0.2M_#Files_Dec26_IMG_1226_0_5.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec26_IMG_1226_0_5.mp4,360,640
6e4e26cfeeacb59456c8daff6e073732,36.24384523928124,2.7198738773816307,0,360p_0.2M_#Files_Oct30_IMG_4900_7_17.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_4900_7_17.mp4,640,360
a9864fb01d051783beaab21f7780d995,36.24417228260897,3.055087074502329,0,1080p_0.5M_#Files_Nov8_IMG_6182_0_8.mp4,1080p_0.5M_,1080p,0.5M,Landscape,59.94,Files_Nov8_IMG_6182_0_8.mp4,1080,1920
4fbaceb96401e71c0b873c504e62d8a5,36.25105541539904,3.074517725871884,0,360p_0.2M_#Files_Dec17_IMG_1065_0_8.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec17_IMG_1065_0_8.mp4,360,640
1f34542bad7e1bd6072f915d4bb57b93,36.27562845356724,2.8727472154937783,0,360p_0.2M_#Files_Nov12_20220701_115137000_iOS_201_211.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov12_20220701_115137000_iOS_201_211.mp4,640,360
da8a7bf53d845b524a16363de3cac39c,36.29571804252717,2.5561458859116,0,720p_0.5M_#Files_Nov29_IMG_6859_15_25.mp4,720p_0.5M_,720p,0.5M,Portrait,59.94,Files_Nov29_IMG_6859_15_25.mp4,1280,720
ebea6ee88c8277f87d2a288e092e9cfa,36.2986238138284,2.918274708993108,0,360p_0.2M_#Files_Dec11_PXL_20231211_030433822_2_12.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec11_PXL_20231211_030433822_2_12.mp4,360,640
282842605d91aa864c9fb49ed3cb63d6,36.31648457393344,3.19088055516641,0,360p_0.2M_#Files_Nov12_20220826_223603000_iOS_0_4.mp4,360p_0.2M_,360p,0.2M,Landscape,29.97,Files_Nov12_20220826_223603000_iOS_0_4.mp4,360,640
d9eb51e94b318a9d1ce2e63f43e2d5f8,36.32314843830748,2.983302387340655,0,1080p_3M_#Files_Oct30_IMG_6139_0_5.mp4,1080p_3M_,1080p,3M,Portrait,25.0,Files_Oct30_IMG_6139_0_5.mp4,1920,1080
3766296cf59468a99552fdf05ee21717,36.330889314427154,2.958900047836404,0,360p_0.2M_#Files_Oct30_IMG_5454_4_14.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_5454_4_14.mp4,640,360
e8db6eac382056c7d6f9e15e8fb65853,36.33435390139566,3.750727249903498,0,360p_0.2M_#Files_Nov29_IMG_7137_1_11.mp4,360p_0.2M_,360p,0.2M,Portrait,59.94,Files_Nov29_IMG_7137_1_11.mp4,640,360
9ecdbe37ddf85e5f080e402a19461ef6,36.33725150179547,2.4873010855152264,0,1080p_0.5M_#Files_Nov25_IMG_0747_0_8.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Nov25_IMG_0747_0_8.mp4,1920,1080
2d3214dd96514789c78dc8d1be97c705,36.35480206698836,3.4433496442461693,0,1080p_0.5M_#Files_Nov12_20220627_110435000_iOS_1_11.mp4,1080p_0.5M_,1080p,0.5M,Landscape,60.0,Files_Nov12_20220627_110435000_iOS_1_11.mp4,1080,1920
2224b86ba1c5a9e89ddadb39ee90beaf,36.36844495240999,2.526662527394444,0,360p_0.2M_#Files_Oct30_IMG_3521_1_11.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_3521_1_11.mp4,640,360
b76058d76168c6651fff35725216863a,36.38364396949907,3.138715097220889,0,360p_0.2M_#Files_Dec3_PXL_20231123_134236339_0_8.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Dec3_PXL_20231123_134236339_0_8.mp4,640,360
cf790f008446cdc47c7614e2cb46bcd4,36.40837377493571,2.3255210535990343,0,720p_0.5M_#Files_Nov15_IMG_0414_1_11.mp4,720p_0.5M_,720p,0.5M,Landscape,28.281,Files_Nov15_IMG_0414_1_11.mp4,720,1280
5e10269c19684f6d92167cef7199ee23,36.41707641641411,2.827297123772694,0,1080p_0.5M_#Files_Dec26_IMG_6476_4_14.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97002997002997,Files_Dec26_IMG_6476_4_14.mp4,1080,1920
6b856e4a0108af47ed069116f80cb550,36.42918199875725,2.9533670717902285,0,1080p_0.5M_#Files_Dec18_IMG_6348_0_8.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Dec18_IMG_6348_0_8.mp4,1920,1080
af33e53c2b57b34f52683493b476e2a5,36.43167171042639,2.96751773297246,0,360p_0.2M_#Files_Nov6_IMG_7426_0_9.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov6_IMG_7426_0_9.mp4,360,640
1b2d5b8720c9668b178cf5d78454d6f4,36.46402346961493,3.689849782300431,0,360p_0.2M_#Files_Dec19_PXL_20231213_073858196_0_7.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_073858196_0_7.mp4,640,360
657cb6d0b37b3f89159aba95d32963f4,36.46718890737951,3.426587799541325,0,720p_0.5M_#Files_Nov9_IMG_6622_11_21.mp4,720p_0.5M_,720p,0.5M,Landscape,29.802,Files_Nov9_IMG_6622_11_21.mp4,720,1280
940a14e81cb463b3a4d3981482a5b496,36.47588072501648,2.70274535199733,0,1080p_1M_#Files_Dec19_PXL_20231213_084804193_5_15.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Dec19_PXL_20231213_084804193_5_15.mp4,1080,1920
c97d9cb7b2bd59b2e860ee0f0554e4b2,36.47627504425202,2.633018643732375,0,360p_0.2M_#Files_Dec21_IMG_1165_0_8.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec21_IMG_1165_0_8.mp4,640,360
e1c49c43a4e3d25c0072e9f9711e73d3,36.50233546363589,3.4005938531898257,0,360p_0.2M_#Files_Oct30_IMG_4018_0_6.mp4,360p_0.2M_,360p,0.2M,Landscape,29.97,Files_Oct30_IMG_4018_0_6.mp4,360,640
4fb689698a97a51c5bc14c59c7cf3a60,36.50459650602518,2.403196233595652,0,720p_0.5M_#Files_Nov4_PXL_20230301_030720229_0_9.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Nov4_PXL_20230301_030720229_0_9.mp4,720,1280
3c162c7205f596f0e5fd36d180690056,36.52026521139539,3.0173947388487656,1,1080p_ref_#Files_Oct30_IMG_6139_0_5.mp4,1080p_ref_,ref,ref,Portrait,25.0,Files_Oct30_IMG_6139_0_5.mp4,1920,1080
46bd77f1da6168283a06e5b86476e083,36.524868693234986,2.715489073461403,0,1080p_0.5M_#Files_Nov12_20220627_110116000_iOS_0_7.mp4,1080p_0.5M_,1080p,0.5M,Landscape,60.0,Files_Nov12_20220627_110116000_iOS_0_7.mp4,1080,1920
6f168d2e53c241dda1d766e235c09d1a,36.53611615388126,2.570241453051401,0,360p_0.2M_#Files_Jan15_PXL_20240109_065649583 2024-01-13 12_5_15.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Jan15_PXL_20240109_065649583 2024-01-13 12_5_15.mp4,640,360
c9edb8d04fbace25904c9d5627ad3804,36.54792557043,3.066404160812136,0,360p_0.2M_#Files_Dec18_IMG_6344_1_11.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Dec18_IMG_6344_1_11.mp4,640,360
b3945c0b1c38cf8735f9f0b64960c702,36.55277709708367,3.0650838241699354,0,360p_0.2M_#Files_Nov9_IMG_6598_3_13.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov9_IMG_6598_3_13.mp4,640,360
dbceb1c29268c4fac074043ebf361c8d,36.56306679212344,2.980086872891767,0,720p_0.5M_#Files_Nov12_20220627_110435000_iOS_1_11.mp4,720p_0.5M_,720p,0.5M,Landscape,60.0,Files_Nov12_20220627_110435000_iOS_1_11.mp4,720,1280
cb0e35a19e83b263ed68ebb0cc998ecb,36.599607416142966,2.698519480507833,0,1080p_0.5M_#Files_Dec26_IMG_6474_2_12.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97002997002997,Files_Dec26_IMG_6474_2_12.mp4,1080,1920
e2e8f170b4b73603467becac49efd736,36.6020881573606,3.327262783114254,0,1080p_1M_#Files_Nov20_IMG_0695_0_6.mp4,1080p_1M_,1080p,1M,Landscape,24.0,Files_Nov20_IMG_0695_0_6.mp4,1080,1920
16b80976b935850a4c84465af137634e,36.6064690100213,2.2816542339046424,0,720p_0.5M_#Files_Oct30_IMG_3929_4_14.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,Files_Oct30_IMG_3929_4_14.mp4,720,1280
93c9606107baad121ee1afdda22197e0,36.62259120559315,2.175976138770068,0,1080p_0.5M_#Files_Oct30_IMG_2815_1_11.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Oct30_IMG_2815_1_11.mp4,1920,1080
1bfe8e3a96a6beda6d3dc6b3157a19fe,36.66110661172875,2.839784021174675,0,1080p_0.5M_#Files_Dec19_PXL_20231213_061042187_1_11.mp4,1080p_0.5M_,1080p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231213_061042187_1_11.mp4,1920,1080
55bd12992546e93f951a10e061fd9c6e,36.66505398077272,3.4927821643501176,0,360p_0.2M_#Files_Dec6_IMG_0829_11_21.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec6_IMG_0829_11_21.mp4,360,640
f45446571c7caf2b34948a8485679423,36.70182282756807,3.130789285709016,0,360p_0.2M_#Files_Dec23_IMG_1194_0_8.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec23_IMG_1194_0_8.mp4,640,360
1aacf66bc432e6a156e8212926be4506,36.71532642868691,2.636290781338878,0,1080p_0.5M_#Files_Oct30_IMG_4068_4_14.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Oct30_IMG_4068_4_14.mp4,1920,1080
2b7e77aff4bcf880db9a836b9a5e3195,36.73667222640566,3.2003478815580464,0,360p_0.2M_#Files_Nov8_IMG_4360_10_20.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Nov8_IMG_4360_10_20.mp4,640,360
232e20c725cb6016ebe1f3aa4648db6e,36.74589441073322,3.7762939417281487,0,1080p_0.5M_#Files_Oct30_IMG_0933 2023-10-24 04_22_32.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,Files_Oct30_IMG_0933 2023-10-24 04_22_32.mp4,1080,1920
8ef29779b7bc525d629445e6c0415529,36.75772343083046,2.9845925602448986,0,720p_0.5M_#Files_Oct30_IMG_4793_1_11.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Oct30_IMG_4793_1_11.mp4,1280,720
119984401ae6e0653bf8ca8fa44679e0,36.76366633241207,2.990504759457229,0,360p_0.2M_#Files_Nov8_IMG_5706_0_8.mp4,360p_0.2M_,360p,0.2M,Portrait,59.94,Files_Nov8_IMG_5706_0_8.mp4,640,360
2b072138b110e2e4532aa5cf4d7d26df,36.77304227771997,3.0561850610631245,0,360p_0.2M_#Files_Dec19_PXL_20231213_051812613_0_7.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_051812613_0_7.mp4,640,360
211abf67330fb8ad5161ad63a48f856b,36.82344177840571,2.409664254724247,0,360p_0.2M_#Files_Oct30_IMG_4872_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_4872_0_10.mp4,640,360
3fc7cf2cb560232c8b6ffb5b6765b8e0,36.82525118131192,2.523162151195604,0,1080p_1M_#Files_Oct30_IMG_1604_2_12.mp4,1080p_1M_,1080p,1M,Portrait,29.97,Files_Oct30_IMG_1604_2_12.mp4,1920,1080
4cd4f375a2ad8b8a489e4e3d4b69579d,36.86279141374561,2.822890076702928,0,1080p_0.5M_#Files_Oct30_IMG_3929_4_14.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97,Files_Oct30_IMG_3929_4_14.mp4,1080,1920
062f6aeff1a957bc7154302af0ecdf3a,36.89706744022681,3.076572154164197,0,720p_0.5M_#Files_Nov8_IMG_2635_0_8.mp4,720p_0.5M_,720p,0.5M,Landscape,30.0,Files_Nov8_IMG_2635_0_8.mp4,720,1280
449e23ba66cff197457e24f82837e043,36.89901546637262,2.9312709822238308,0,1080p_0.5M_#Files_Dec26_IMG_6482_0_6.mp4,1080p_0.5M_,1080p,0.5M,Landscape,29.97002997002997,Files_Dec26_IMG_6482_0_6.mp4,1080,1920
f5d0fc6ddeec76fd01c7b7f01b7023ae,36.91107684790654,3.519042227855367,0,360p_0.2M_#Files_Dec19_PXL_20231213_101923468_0_5.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_101923468_0_5.mp4,640,360
36d2a530a905fd65a522ae4208b92ee0,36.91588450657737,3.180053381579567,0,720p_0.5M_#Files_Dec18_IMG_6348_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,29.97,Files_Dec18_IMG_6348_0_8.mp4,1280,720
d05be64be6ccc38251c10d921d10ffd1,36.92354260512606,2.9466809340177744,0,360p_0.2M_#Files_Dec13_IMG_4020_6_16.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec13_IMG_4020_6_16.mp4,360,640
8b41f60dbbe01d131341ac84a67785d6,36.94510645553184,3.0128615592418155,0,360p_0.2M_#Files_Jan15_PXL_20240102_163521228_2_12.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97002997002997,Files_Jan15_PXL_20240102_163521228_2_12.mp4,640,360
f042237f926592a1d37d707d05881ab3,36.96789728754432,3.0231707121396325,0,720p_0.5M_#Files_Dec19_PXL_20231210_233111627 2023-12-19 12_0_10.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec19_PXL_20231210_233111627 2023-12-19 12_0_10.mp4,1280,720
1a7f2e6e2b1fad900e199160d5bd1389,36.983908225164015,2.7955777595410534,0,360p_0.2M_#Files_Nov9_IMG_6599_0_9.mp4,360p_0.2M_,360p,0.2M,Landscape,29.97,Files_Nov9_IMG_6599_0_9.mp4,360,640
5c5bb116929cd5e8c66b15fe6f6cb292,36.98966425764616,3.2650860819549785,0,360p_0.2M_#Files_Nov29_IMG_6741_1_11.mp4,360p_0.2M_,360p,0.2M,Landscape,59.785,Files_Nov29_IMG_6741_1_11.mp4,360,640
828b498359e0a6f038433c8a6db7cc43,37.0213755160198,2.758573507086687,0,360p_0.2M_#Files_Dec21_IMG_0024_0_7.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec21_IMG_0024_0_7.mp4,640,360
c8fadd81630b92cfc7ad481035996564,37.0300004619176,2.821467244972368,0,360p_0.2M_#Files_Dec19_PXL_20231213_081633665_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec19_PXL_20231213_081633665_0_10.mp4,640,360
4a85e28071d3974d42d9954524ec3437,37.03164166044895,2.551102278464883,0,360p_0.2M_#Files_Nov9_IMG_6637_3_13.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov9_IMG_6637_3_13.mp4,360,640
bd6057a139615124fe953272b129bb53,37.06977304256458,2.79757125408578,0,1080p_1M_#Files_Nov4_PXL_20221208_054645522_0_7.mp4,1080p_1M_,1080p,1M,Landscape,30.0,Files_Nov4_PXL_20221208_054645522_0_7.mp4,1080,1920
c4e6923b161c43bea59ace5436aef3cb,37.10511903533565,2.7075154875038243,0,720p_0.5M_#Files_Nov8_IMG_6182_0_8.mp4,720p_0.5M_,720p,0.5M,Landscape,59.94,Files_Nov8_IMG_6182_0_8.mp4,720,1280
f484e90325e969865788ad56f863434b,37.10806260905962,3.032591198116853,0,720p_0.5M_#Files_Dec20_PXL_20231217_093937467_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,30.0,Files_Dec20_PXL_20231217_093937467_0_8.mp4,1280,720
d0a52d776ba55a442cb86d2e17754e18,37.129359757834735,3.38144033034172,0,360p_0.2M_#Files_Dec26_IMG_0202_0_6.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec26_IMG_0202_0_6.mp4,640,360
7f38fad92da4cea8cb5743ad43642a87,37.14089914042295,2.824120079219687,0,720p_0.5M_#Files_Dec21_IMG_1164_0_6.mp4,720p_0.5M_,720p,0.5M,Landscape,24.0,Files_Dec21_IMG_1164_0_6.mp4,720,1280
ef76aa64288bf403fac82cbe29e8d54c,37.141741056892606,2.9902982413451573,0,1080p_0.5M_#Files_Nov6_IMG_7426_0_9.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Nov6_IMG_7426_0_9.mp4,1080,1920
242ec2a79ccf0197875fa6342b4b7d1e,37.16397931262907,3.0464410698099407,0,360p_0.2M_#Files_Nov12_20220702_124254000_iOS_25_35.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov12_20220702_124254000_iOS_25_35.mp4,360,640
88533ffe016fd46c49548173457685ce,37.19114485015716,3.1726609226369096,0,1080p_0.5M_#Files_Nov12_IMG_0360 2_4_14.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Nov12_IMG_0360 2_4_14.mp4,1920,1080
5e47ba94fe2c3317bf6e584de655778a,37.192018022606646,2.5094639179324862,0,360p_0.2M_#Files_Nov12_IMG_0390_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Nov12_IMG_0390_0_9.mp4,640,360
72fba9f0d3e67b98aa053d5d7ef73ec0,37.21615692781738,3.3913143111940545,0,360p_0.2M_#Files_Dec13_IMG_3504_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec13_IMG_3504_0_10.mp4,640,360
c61cf900a0e8ad3bd206ee9512b98f53,37.219786066085454,3.245520918608705,0,1080p_0.5M_#Files_Nov29_IMG_6506_1_11.mp4,1080p_0.5M_,1080p,0.5M,Landscape,59.94,Files_Nov29_IMG_6506_1_11.mp4,1080,1920
39ff6ded908da7de0d882ae62ba997a2,37.22874961171075,2.9802780493160124,0,360p_0.2M_#Files_Nov4_PXL_20230703_031744884_0_10.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov4_PXL_20230703_031744884_0_10.mp4,360,640
6c25abf9af83cba27a0180959a670079,37.238501292576345,3.217246411514082,0,360p_0.2M_#Files_Nov29_IMG_6968_0_7.mp4,360p_0.2M_,360p,0.2M,Landscape,59.94,Files_Nov29_IMG_6968_0_7.mp4,360,640
b43f6fa96b76c4f7a4e85a7f79d63964,37.24442684283599,3.774099417280852,0,1080p_0.5M_#Files_Dec13_IMG_3956_2_12.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Dec13_IMG_3956_2_12.mp4,1080,1920
10f2b3ea22126574c172707de0b68ca8,37.24642504749284,1.8884619448251856,0,360p_0.2M_#Files_Nov8_IMG_6181_0_10.mp4,360p_0.2M_,360p,0.2M,Portrait,59.94,Files_Nov8_IMG_6181_0_10.mp4,640,360
f0cd07f8b48169564def94f6d0921af1,37.273867157613154,3.1837566010827474,0,360p_0.2M_#Files_Nov25_IMG_0739 2023-11-25 21_0_6.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Nov25_IMG_0739 2023-11-25 21_0_6.mp4,360,640
226068b505477838627a724f3782336d,37.29066034500653,3.0954011205346696,0,720p_0.5M_#Files_Dec11_PXL_20231211_032315583_0_8.mp4,720p_0.5M_,720p,0.5M,Portrait,28.849,Files_Dec11_PXL_20231211_032315583_0_8.mp4,1280,720
cf3f0aad5bd8386162e3249b9b765d5c,37.29646595239051,3.368111335996793,0,360p_0.2M_#Files_Dec20_PXL_20231218_041447618_0_8.mp4,360p_0.2M_,360p,0.2M,Landscape,30.0,Files_Dec20_PXL_20231218_041447618_0_8.mp4,360,640
6ca4b5dc74bad82ea9e5e4911931141e,37.30081770003365,2.649534117185812,0,720p_0.5M_#Files_Nov29_IMG_7166_9_19.mp4,720p_0.5M_,720p,0.5M,Landscape,59.94,Files_Nov29_IMG_7166_9_19.mp4,720,1280
208c9812703b5f3b3d0d1d604c6812f0,37.3119290202205,3.78542437664216,0,1080p_0.5M_#Files_Oct30_IMG_0944 2023-10-24 03_4_14.mp4,1080p_0.5M_,1080p,0.5M,Portrait,29.97,Files_Oct30_IMG_0944 2023-10-24 03_4_14.mp4,1920,1080
39a5b596b16d47dfe4e1991998c19b9b,37.3173793209926,4.054921204942969,0,360p_0.2M_#Files_Nov29_IMG_6971_17_27.mp4,360p_0.2M_,360p,0.2M,Landscape,59.94,Files_Nov29_IMG_6971_17_27.mp4,360,640
81b6945c45175f6e999010336a592377,37.331435457095886,1.901774481963856,0,360p_0.2M_#Files_Oct30_IMG_3042_0_8.mp4,360p_0.2M_,360p,0.2M,Portrait,29.97,Files_Oct30_IMG_3042_0_8.mp4,640,360
c59375ad287b095a12cbcbe2339eca92,37.37666236590079,3.0328585623536006,0,720p_0.5M_#Files_Nov4_IMG_5947_1_11.mp4,720p_0.5M_,720p,0.5M,Landscape,29.97,Files_Nov4_IMG_5947_1_11.mp4,720,1280
3088e5b32072dfc99928110f61473e13,37.38036418203901,2.8800268477432,0,1080p_0.5M_#Files_Nov12_20220629_101915000_iOS_0_8.mp4,1080p_0.5M_,1080p,0.5M,Landscape,30.0,Files_Nov12_20220629_101915000_iOS_0_8.mp4,1080,1920
68ee2b04a73ff49c6533bf717849a594,37.38795510462992,3.4064359401397257,0,1080p_0.5M_#Files_Nov29_IMG_6957_3_13.mp4,1080p_0.5M_,1080p,0.5M,Landscape,59.94,Files_Nov29_IMG_6957_3_13.mp4,1080,1920
e7fa5ca001a524407c34e91cdbd77fd4,37.38895310859294,2.8925003707425048,0,360p_0.2M_#Files_Dec21_IMG_1141_0_9.mp4,360p_0.2M_,360p,0.2M,Portrait,30.0,Files_Dec21_IMG_1141_0_9.mp4,640,360
290dfdb3a1458d7077aab854c029951f,37.45736352252536,3.171163973419306,0,360p_0.2M_#Files_Nov4_IMG_6027_0_7.mp4,360p_0.2M_,360p,0.2M,Landscape,29.97,Files_Nov4_IMG_6027_0_7.mp4,360,640
c3541f8a3a3b128c154c4833b3e5d51d,37.47132415961315,2.859049791209305,0,360p_0.2M_#Files_Dec19_PXL_20231213_140714229_0_7.mp4,360p_0.2M_,360p,0.2M,Portrait,30.039,Files_Dec19_PXL_20231213_140714229_0_7.mp4,640,360
